Sales_ID,Date,Outlets,Product,Quantity,Price,Total,Target,Upsell,Count_of_Products,Net Profit
T000105,15-04-21,Outlet B,Notebook 3 Pro,188,720,135360,70000000,1,3,9204.48
T000105,15-04-21,Outlet B,Mouse,123,599,73677,70000000,1,3,5010.036
T000105,15-04-21,Outlet B,Monitor,249,269,66981,70000000,1,3,4554.708
T000106,16-04-21,Outlet A,Keyboard,105,899,94395,70000000,1,2,6418.86
T000106,16-04-21,Outlet A,Notebook 3,59,560,33040,70000000,1,2,2246.72
T000107,17-04-21,Outlet A,Headphones,20,179,3580,70000000,1,3,243.44
T000107,17-04-21,Outlet A,Keyboard,211,899,189689,70000000,1,3,12898.852
T000107,17-04-21,Outlet A,Mouse,139,599,83261,70000000,1,3,5661.748
T000108,18-04-21,Outlet B,Headphones,144,179,25776,70000000,1,4,1752.768
T000108,18-04-21,Outlet B,Notebook 3 Pro,57,720,41040,70000000,1,4,2790.72
T000108,18-04-21,Outlet B,Notebook 3,231,560,129360,70000000,1,4,8796.48
T000108,18-04-21,Outlet B,Keyboard,173,899,155527,70000000,1,4,10575.836
T000109,19-04-21,Outlet A,Keyboard,109,899,97991,70000000,1,3,6663.388
T000109,19-04-21,Outlet A,Notebook 3,218,560,122080,70000000,1,3,8301.44
T000109,19-04-21,Outlet A,Mouse,219,599,131181,70000000,1,3,8920.308
T000110,20-04-21,Outlet C,Headphones,145,179,25955,70000000,1,3,1764.94
T000110,20-04-21,Outlet C,Keyboard,212,899,190588,70000000,1,3,12959.984
T000110,20-04-21,Outlet C,Monitor,177,269,47613,70000000,1,3,3237.684
T000111,21-04-21,Outlet A,Headphones,53,179,9487,70000000,1,3,645.116
T000111,21-04-21,Outlet A,Mouse,119,599,71281,70000000,1,3,4847.108
T000111,21-04-21,Outlet A,Monitor,29,269,7801,70000000,1,3,530.468
T000112,22-04-21,Outlet C,Notebook 3 Pro,161,720,115920,70000000,1,3,7882.56
T000112,22-04-21,Outlet C,Notebook 3,183,560,102480,70000000,1,3,6968.64
T000112,22-04-21,Outlet C,Mouse,198,599,118602,70000000,1,3,8064.936
T000113,23-04-21,Outlet A,Keyboard,160,899,143840,70000000,0,3,9781.12
T000113,23-04-21,Outlet A,Mouse,166,599,99434,70000000,0,3,6761.512
T000113,23-04-21,Outlet A,Monitor,95,269,25555,70000000,0,3,1737.74
T000114,24-04-21,Outlet B,Headphones,92,179,16468,70000000,1,3,1119.824
T000114,24-04-21,Outlet B,Keyboard,229,899,205871,70000000,1,3,13999.228
T000114,24-04-21,Outlet B,Monitor,178,269,47882,70000000,1,3,3255.976
T000115,25-04-21,Outlet A,Monitor,213,269,57297,70000000,1,1,3896.196
T000116,26-04-21,Outlet A,Keyboard,213,899,191487,70000000,1,3,13021.116
T000116,26-04-21,Outlet A,Notebook 3 Pro,190,720,136800,70000000,1,3,9302.4
T000116,26-04-21,Outlet A,Notebook 3,179,560,100240,70000000,1,3,6816.32
T000117,27-04-21,Outlet C,Notebook 3,188,560,105280,70000000,0,2,7159.04
T000117,27-04-21,Outlet C,Monitor,109,269,29321,70000000,0,2,1993.828
T000118,28-04-21,Outlet B,Keyboard,137,899,123163,70000000,1,2,8375.084
T000118,28-04-21,Outlet B,Mouse,143,599,85657,70000000,1,2,5824.676
T000119,29-04-21,Outlet B,Headphones,244,179,43676,70000000,1,3,2969.968
T000119,29-04-21,Outlet B,Keyboard,1,899,899,70000000,1,3,61.132
T000119,29-04-21,Outlet B,Monitor,207,269,55683,70000000,1,3,3786.444
T000120,30-04-21,Outlet C,Headphones,61,179,10919,70000000,0,4,742.492
T000120,30-04-21,Outlet C,Keyboard,106,899,95294,70000000,0,4,6479.992
T000120,30-04-21,Outlet C,Mouse,182,599,109018,70000000,0,4,7413.224
T000120,30-04-21,Outlet C,Notebook 3,8,560,4480,70000000,0,4,304.64
T000121,05-01-21,Outlet B,Notebook 3 Pro,24,720,17280,70000000,1,3,1175.04
T000121,05-01-21,Outlet B,Notebook 3,242,560,135520,70000000,1,3,9215.36
T000121,05-01-21,Outlet B,Monitor,153,269,41157,70000000,1,3,2798.676
T000122,05-02-21,Outlet B,Notebook 3 Pro,156,720,112320,70000000,1,3,7637.76
T000122,05-02-21,Outlet B,Mouse,206,599,123394,70000000,1,3,8390.792
T000122,05-02-21,Outlet B,Monitor,198,269,53262,70000000,1,3,3621.816
T000123,05-03-21,Outlet B,Keyboard,88,899,79112,70000000,1,4,5379.616
T000123,05-03-21,Outlet B,Notebook 3 Pro,18,720,12960,70000000,1,4,881.28
T000123,05-03-21,Outlet B,Mouse,10,599,5990,70000000,1,4,407.32
T000123,05-03-21,Outlet B,Notebook 3,136,560,76160,70000000,1,4,5178.88
T000124,05-04-21,Outlet B,Keyboard,245,899,220255,70000000,1,4,14977.34
T000124,05-04-21,Outlet B,Notebook 3,4,560,2240,70000000,1,4,152.32
T000124,05-04-21,Outlet B,Mouse,212,599,126988,70000000,1,4,8635.184
T000124,05-04-21,Outlet B,Monitor,35,269,9415,70000000,1,4,640.22
T000125,05-05-21,Outlet C,Notebook 3 Pro,160,720,115200,70000000,1,3,7833.6
T000125,05-05-21,Outlet C,Mouse,66,599,39534,70000000,1,3,2688.312
T000125,05-05-21,Outlet C,Monitor,143,269,38467,70000000,1,3,2615.756
T000126,05-06-21,Outlet B,Notebook 3 Pro,85,720,61200,70000000,1,3,4161.6
T000126,05-06-21,Outlet B,Mouse,34,599,20366,70000000,1,3,1384.888
T000126,05-06-21,Outlet B,Monitor,226,269,60794,70000000,1,3,4133.992
T000127,05-07-21,Outlet A,Headphones,65,179,11635,70000000,1,4,791.18
T000127,05-07-21,Outlet A,Mouse,203,599,121597,70000000,1,4,8268.596
T000127,05-07-21,Outlet A,Notebook 3,93,560,52080,70000000,1,4,3541.44
T000127,05-07-21,Outlet A,Monitor,40,269,10760,70000000,1,4,731.68
T000128,05-08-21,Outlet A,Headphones,228,179,40812,70000000,1,4,2775.216
T000128,05-08-21,Outlet A,Keyboard,148,899,133052,70000000,1,4,9047.536
T000128,05-08-21,Outlet A,Notebook 3,144,560,80640,70000000,1,4,5483.52
T000128,05-08-21,Outlet A,Monitor,135,269,36315,70000000,1,4,2469.42
T000129,05-09-21,Outlet A,Headphones,77,179,13783,70000000,1,3,937.244
T000129,05-09-21,Outlet A,Keyboard,20,899,17980,70000000,1,3,1222.64
T000129,05-09-21,Outlet A,Mouse,187,599,112013,70000000,1,3,7616.884
T000130,05-10-21,Outlet B,Headphones,24,179,4296,70000000,1,4,292.128
T000130,05-10-21,Outlet B,Keyboard,164,899,147436,70000000,1,4,10025.648
T000130,05-10-21,Outlet B,Mouse,172,599,103028,70000000,1,4,7005.904
T000130,05-10-21,Outlet B,Notebook 3,193,560,108080,70000000,1,4,7349.44
T000131,05-11-21,Outlet A,Headphones,195,179,34905,70000000,1,3,2373.54
T000131,05-11-21,Outlet A,Notebook 3 Pro,83,720,59760,70000000,1,3,4063.68
T000131,05-11-21,Outlet A,Monitor,73,269,19637,70000000,1,3,1335.316
T000132,05-12-21,Outlet B,Headphones,105,179,18795,70000000,1,3,1278.06
T000132,05-12-21,Outlet B,Notebook 3,1,560,560,70000000,1,3,38.08
T000132,05-12-21,Outlet B,Monitor,153,269,41157,70000000,1,3,2798.676
T000133,13-05-21,Outlet A,Headphones,166,179,29714,70000000,1,3,2020.552
T000133,13-05-21,Outlet A,Keyboard,82,899,73718,70000000,1,3,5012.824
T000133,13-05-21,Outlet A,Monitor,169,269,45461,70000000,1,3,3091.348
T000134,14-05-21,Outlet A,Headphones,58,179,10382,70000000,0,4,705.976
T000134,14-05-21,Outlet A,Keyboard,95,899,85405,70000000,0,4,5807.54
T000134,14-05-21,Outlet A,Notebook 3,91,560,50960,70000000,0,4,3465.28
T000134,14-05-21,Outlet A,Monitor,138,269,37122,70000000,0,4,2524.296
T000135,15-05-21,Outlet A,Notebook 3 Pro,205,720,147600,70000000,1,3,10036.8
T000135,15-05-21,Outlet A,Mouse,204,599,122196,70000000,1,3,8309.328
T000135,15-05-21,Outlet A,Notebook 3,71,560,39760,70000000,1,3,2703.68
T000136,16-05-21,Outlet A,Headphones,120,179,21480,70000000,1,3,1460.64
T000136,16-05-21,Outlet A,Keyboard,101,899,90799,70000000,1,3,6174.332
T000136,16-05-21,Outlet A,Monitor,159,269,42771,70000000,1,3,2908.428
T000137,17-05-21,Outlet B,Headphones,190,179,34010,70000000,1,2,2312.68
T000137,17-05-21,Outlet B,Notebook 3,234,560,131040,70000000,1,2,8910.72
T000138,18-05-21,Outlet C,Mouse,206,599,123394,70000000,0,3,8390.792
T000138,18-05-21,Outlet C,Notebook 3,197,560,110320,70000000,0,3,7501.76
T000138,18-05-21,Outlet C,Monitor,21,269,5649,70000000,0,3,384.132
T000139,19-05-21,Outlet A,Keyboard,223,899,200477,70000000,1,3,13632.436
T000139,19-05-21,Outlet A,Monitor,50,269,13450,70000000,1,3,914.6
T000139,19-05-21,Outlet A,Notebook 3 Pro,203,720,146160,70000000,1,3,9938.88
T000140,20-05-21,Outlet A,Headphones,105,179,18795,70000000,1,3,1278.06
T000140,20-05-21,Outlet A,Notebook 3 Pro,89,720,64080,70000000,1,3,4357.44
T000140,20-05-21,Outlet A,Mouse,94,599,56306,70000000,1,3,3828.808
T000141,21-05-21,Outlet A,Headphones,111,179,19869,70000000,1,3,1351.092
T000141,21-05-21,Outlet A,Mouse,207,599,123993,70000000,1,3,8431.524
T000141,21-05-21,Outlet A,Notebook 3,72,560,40320,70000000,1,3,2741.76
T000142,22-05-21,Outlet A,Headphones,158,179,28282,70000000,0,4,1923.176
T000142,22-05-21,Outlet A,Notebook 3 Pro,103,720,74160,70000000,0,4,5042.88
T000142,22-05-21,Outlet A,Mouse,66,599,39534,70000000,0,4,2688.312
T000142,22-05-21,Outlet A,Monitor,175,269,47075,70000000,0,4,3201.1
T000143,23-05-21,Outlet A,Keyboard,101,899,90799,70000000,1,3,6174.332
T000143,23-05-21,Outlet A,Mouse,63,599,37737,70000000,1,3,2566.116
T000143,23-05-21,Outlet A,Notebook 3,185,560,103600,70000000,1,3,7044.8
T000144,24-05-21,Outlet A,Notebook 3,115,560,64400,70000000,1,2,4379.2
T000144,24-05-21,Outlet A,Monitor,32,269,8608,70000000,1,2,585.344
T000145,25-05-21,Outlet A,Keyboard,86,899,77314,70000000,1,4,5257.352
T000145,25-05-21,Outlet A,Mouse,64,599,38336,70000000,1,4,2606.848
T000145,25-05-21,Outlet A,Monitor,68,269,18292,70000000,1,4,1243.856
T000145,25-05-21,Outlet A,Notebook 3 Pro,10,720,7200,70000000,1,4,489.6
T000146,26-05-21,Outlet A,Keyboard,197,899,177103,70000000,1,4,12043.004
T000146,26-05-21,Outlet A,Mouse,80,599,47920,70000000,1,4,3258.56
T000146,26-05-21,Outlet A,Monitor,59,269,15871,70000000,1,4,1079.228
T000146,26-05-21,Outlet A,Notebook 3 Pro,198,720,142560,70000000,1,4,9694.08
T000147,27-05-21,Outlet A,Headphones,103,179,18437,70000000,1,3,1253.716
T000147,27-05-21,Outlet A,Notebook 3 Pro,117,720,84240,70000000,1,3,5728.32
T000147,27-05-21,Outlet A,Mouse,95,599,56905,70000000,1,3,3869.54
T000148,28-05-21,Outlet B,Notebook 3 Pro,65,720,46800,70000000,1,1,3182.4
T000149,29-05-21,Outlet B,Keyboard,250,899,224750,70000000,1,3,15283
T000149,29-05-21,Outlet B,Notebook 3 Pro,121,720,87120,70000000,1,3,5924.16
T000149,29-05-21,Outlet B,Headphones,179,179,32041,70000000,1,3,2178.788
T000150,30-05-21,Outlet C,Headphones,111,179,19869,70000000,1,4,1351.092
T000150,30-05-21,Outlet C,Notebook 3 Pro,213,720,153360,70000000,1,4,10428.48
T000150,30-05-21,Outlet C,Mouse,211,599,126389,70000000,1,4,8594.452
T000150,30-05-21,Outlet C,Monitor,85,269,22865,70000000,1,4,1554.82
T000151,31-05-21,Outlet A,Headphones,38,179,6802,70000000,0,2,462.536
T000151,31-05-21,Outlet A,Keyboard,202,899,181598,70000000,0,2,12348.664
T000152,06-01-21,Outlet B,Headphones,226,179,40454,70000000,1,3,2750.872
T000152,06-01-21,Outlet B,Mouse,53,599,31747,70000000,1,3,2158.796
T000152,06-01-21,Outlet B,Monitor,29,269,7801,70000000,1,3,530.468
T000153,06-02-21,Outlet A,Keyboard,183,899,164517,70000000,1,3,11187.156
T000153,06-02-21,Outlet A,Notebook 3 Pro,29,720,20880,70000000,1,3,1419.84
T000153,06-02-21,Outlet A,Monitor,126,269,33894,70000000,1,3,2304.792
T000154,06-03-21,Outlet C,Notebook 3 Pro,21,720,15120,70000000,0,3,1028.16
T000154,06-03-21,Outlet C,Notebook 3,158,560,88480,70000000,0,3,6016.64
T000154,06-03-21,Outlet C,Monitor,229,269,61601,70000000,0,3,4188.868
T000155,06-04-21,Outlet C,Headphones,138,179,24702,70000000,1,3,1679.736
T000155,06-04-21,Outlet C,Mouse,247,599,147953,70000000,1,3,10060.804
T000155,06-04-21,Outlet C,Monitor,108,269,29052,70000000,1,3,1975.536
T000156,06-05-21,Outlet A,Headphones,6,179,1074,70000000,0,3,73.032
T000156,06-05-21,Outlet A,Notebook 3 Pro,188,720,135360,70000000,0,3,9204.48
T000156,06-05-21,Outlet A,Monitor,36,269,9684,70000000,0,3,658.512
T000157,06-06-21,Outlet C,Keyboard,130,899,116870,70000000,1,3,7947.16
T000157,06-06-21,Outlet C,Mouse,154,599,92246,70000000,1,3,6272.728
T000157,06-06-21,Outlet C,Notebook 3,97,560,54320,70000000,1,3,3693.76
T000158,06-07-21,Outlet C,Headphones,148,179,26492,70000000,1,3,1801.456
T000158,06-07-21,Outlet C,Notebook 3 Pro,155,720,111600,70000000,1,3,7588.8
T000158,06-07-21,Outlet C,Monitor,119,269,32011,70000000,1,3,2176.748
T000159,06-08-21,Outlet B,Notebook 3 Pro,200,720,144000,70000000,1,3,9792
T000159,06-08-21,Outlet B,Mouse,71,599,42529,70000000,1,3,2891.972
T000159,06-08-21,Outlet B,Monitor,138,269,37122,70000000,1,3,2524.296
T000160,06-09-21,Outlet A,Headphones,82,179,14678,70000000,1,3,998.104
T000160,06-09-21,Outlet A,Keyboard,9,899,8091,70000000,1,3,550.188
T000160,06-09-21,Outlet A,Notebook 3,54,560,30240,70000000,1,3,2056.32
T000161,06-10-21,Outlet A,Headphones,29,179,5191,70000000,0,3,352.988
T000161,06-10-21,Outlet A,Notebook 3,125,560,70000,70000000,0,3,4760
T000161,06-10-21,Outlet A,Monitor,54,269,14526,70000000,0,3,987.768
T000162,06-11-21,Outlet C,Headphones,241,179,43139,70000000,0,3,2933.452
T000162,06-11-21,Outlet C,Notebook 3 Pro,124,720,89280,70000000,0,3,6071.04
T000162,06-11-21,Outlet C,Notebook 3,233,560,130480,70000000,0,3,8872.64
T000163,06-12-21,Outlet A,Headphones,45,179,8055,70000000,1,4,547.74
T000163,06-12-21,Outlet A,Keyboard,45,899,40455,70000000,1,4,2750.94
T000163,06-12-21,Outlet A,Monitor,177,269,47613,70000000,1,4,3237.684
T000163,06-12-21,Outlet A,Notebook 3 Pro,35,720,25200,70000000,1,4,1713.6
T000164,13-06-21,Outlet A,Keyboard,218,899,195982,70000000,1,3,13326.776
T000164,13-06-21,Outlet A,Notebook 3 Pro,60,720,43200,70000000,1,3,2937.6
T000164,13-06-21,Outlet A,Mouse,169,599,101231,70000000,1,3,6883.708
T000165,14-06-21,Outlet A,Headphones,119,179,21301,70000000,1,3,1448.468
T000165,14-06-21,Outlet A,Keyboard,194,899,174406,70000000,1,3,11859.608
T000165,14-06-21,Outlet A,Notebook 3,208,560,116480,70000000,1,3,7920.64
T000166,15-06-21,Outlet C,Headphones,126,179,22554,70000000,1,3,1533.672
T000166,15-06-21,Outlet C,Keyboard,19,899,17081,70000000,1,3,1161.508
T000166,15-06-21,Outlet C,Notebook 3,23,560,12880,70000000,1,3,875.84
T000167,16-06-21,Outlet A,Headphones,14,179,2506,70000000,1,4,170.408
T000167,16-06-21,Outlet A,Keyboard,20,899,17980,70000000,1,4,1222.64
T000167,16-06-21,Outlet A,Notebook 3,181,560,101360,70000000,1,4,6892.48
T000167,16-06-21,Outlet A,Monitor,244,269,65636,70000000,1,4,4463.248
T000168,17-06-21,Outlet A,Headphones,192,179,34368,70000000,0,3,2337.024
T000168,17-06-21,Outlet A,Notebook 3 Pro,74,720,53280,70000000,0,3,3623.04
T000168,17-06-21,Outlet A,Mouse,75,599,44925,70000000,0,3,3054.9
T000169,18-06-21,Outlet C,Headphones,4,179,716,70000000,1,4,48.688
T000169,18-06-21,Outlet C,Keyboard,182,899,163618,70000000,1,4,11126.024
T000169,18-06-21,Outlet C,Mouse,52,599,31148,70000000,1,4,2118.064
T000169,18-06-21,Outlet C,Monitor,96,269,25824,70000000,1,4,1756.032
T000170,19-06-21,Outlet C,Headphones,1,179,179,70000000,1,3,12.172
T000170,19-06-21,Outlet C,Mouse,104,599,62296,70000000,1,3,4236.128
T000170,19-06-21,Outlet C,Monitor,144,269,38736,70000000,1,3,2634.048
T000171,20-06-21,Outlet A,Notebook 3 Pro,248,720,178560,70000000,1,3,12142.08
T000171,20-06-21,Outlet A,Notebook 3,126,560,70560,70000000,1,3,4798.08
T000171,20-06-21,Outlet A,Mouse,106,599,63494,70000000,1,3,4317.592
T000172,21-06-21,Outlet A,Keyboard,11,899,9889,70000000,1,3,672.452
T000172,21-06-21,Outlet A,Notebook 3 Pro,185,720,133200,70000000,1,3,9057.6
T000172,21-06-21,Outlet A,Monitor,40,269,10760,70000000,1,3,731.68
T000173,22-06-21,Outlet C,Headphones,36,179,6444,70000000,1,3,438.192
T000173,22-06-21,Outlet C,Keyboard,172,899,154628,70000000,1,3,10514.704
T000173,22-06-21,Outlet C,Mouse,221,599,132379,70000000,1,3,9001.772
T000174,23-06-21,Outlet C,Headphones,23,179,4117,70000000,1,4,279.956
T000174,23-06-21,Outlet C,Keyboard,46,899,41354,70000000,1,4,2812.072
T000174,23-06-21,Outlet C,Mouse,5,599,2995,70000000,1,4,203.66
T000174,23-06-21,Outlet C,Monitor,185,269,49765,70000000,1,4,3384.02
T000175,24-06-21,Outlet B,Headphones,163,179,29177,70000000,1,3,1984.036
T000175,24-06-21,Outlet B,Mouse,21,599,12579,70000000,1,3,855.372
T000175,24-06-21,Outlet B,Notebook 3,130,560,72800,70000000,1,3,4950.4
T000176,25-06-21,Outlet B,Headphones,157,179,28103,70000000,0,3,1911.004
T000176,25-06-21,Outlet B,Mouse,75,599,44925,70000000,0,3,3054.9
T000176,25-06-21,Outlet B,Monitor,95,269,25555,70000000,0,3,1737.74
T000177,26-06-21,Outlet B,Keyboard,174,899,156426,70000000,1,3,10636.968
T000177,26-06-21,Outlet B,Mouse,182,599,109018,70000000,1,3,7413.224
T000177,26-06-21,Outlet B,Monitor,213,269,57297,70000000,1,3,3896.196
T000178,27-06-21,Outlet A,Keyboard,116,899,104284,70000000,1,3,7091.312
T000178,27-06-21,Outlet A,Mouse,150,599,89850,70000000,1,3,6109.8
T000178,27-06-21,Outlet A,Monitor,231,269,62139,70000000,1,3,4225.452
T000179,28-06-21,Outlet A,Keyboard,155,899,139345,70000000,1,3,9475.46
T000179,28-06-21,Outlet A,Monitor,4,269,1076,70000000,1,3,73.168
T000179,28-06-21,Outlet A,Notebook 3 Pro,65,720,46800,70000000,1,3,3182.4
T000180,29-06-21,Outlet A,Headphones,200,179,35800,70000000,1,4,2434.4
T000180,29-06-21,Outlet A,Notebook 3 Pro,242,720,174240,70000000,1,4,11848.32
T000180,29-06-21,Outlet A,Mouse,186,599,111414,70000000,1,4,7576.152
T000180,29-06-21,Outlet A,Monitor,190,269,51110,70000000,1,4,3475.48
T000181,30-06-21,Outlet C,Keyboard,179,899,160921,70000000,1,4,10942.628
T000181,30-06-21,Outlet C,Notebook 3 Pro,172,720,123840,70000000,1,4,8421.12
T000181,30-06-21,Outlet C,Headphones,192,179,34368,70000000,1,4,2337.024
T000181,30-06-21,Outlet C,Monitor,223,269,59987,70000000,1,4,4079.116
T000182,07-01-21,Outlet A,Headphones,128,179,22912,70000000,1,4,1558.016
T000182,07-01-21,Outlet A,Notebook 3 Pro,6,720,4320,70000000,1,4,293.76
T000182,07-01-21,Outlet A,Notebook 3,136,560,76160,70000000,1,4,5178.88
T000182,07-01-21,Outlet A,Monitor,70,269,18830,70000000,1,4,1280.44
T000183,07-02-21,Outlet A,Headphones,87,179,15573,70000000,1,3,1058.964
T000183,07-02-21,Outlet A,Notebook 3 Pro,243,720,174960,70000000,1,3,11897.28
T000183,07-02-21,Outlet A,Monitor,242,269,65098,70000000,1,3,4426.664
T000184,07-03-21,Outlet A,Headphones,105,179,18795,70000000,1,3,1278.06
T000184,07-03-21,Outlet A,Keyboard,228,899,204972,70000000,1,3,13938.096
T000184,07-03-21,Outlet A,Mouse,33,599,19767,70000000,1,3,1344.156
T000185,07-04-21,Outlet C,Mouse,188,599,112612,70000000,1,2,7657.616
T000185,07-04-21,Outlet C,Monitor,205,269,55145,70000000,1,2,3749.86
T000186,07-05-21,Outlet A,Notebook 3 Pro,55,720,39600,70000000,1,2,2692.8
T000186,07-05-21,Outlet A,Mouse,238,599,142562,70000000,1,2,9694.216
T000187,07-06-21,Outlet B,Keyboard,151,899,135749,70000000,1,4,9230.932
T000187,07-06-21,Outlet B,Mouse,112,599,67088,70000000,1,4,4561.984
T000187,07-06-21,Outlet B,Notebook 3,137,560,76720,70000000,1,4,5216.96
T000187,07-06-21,Outlet B,Monitor,33,269,8877,70000000,1,4,603.636
T000188,07-07-21,Outlet B,Headphones,170,179,30430,70000000,1,3,2069.24
T000188,07-07-21,Outlet B,Mouse,117,599,70083,70000000,1,3,4765.644
T000188,07-07-21,Outlet B,Monitor,247,269,66443,70000000,1,3,4518.124
T000189,07-08-21,Outlet B,Headphones,116,179,20764,70000000,1,3,1411.952
T000189,07-08-21,Outlet B,Mouse,25,599,14975,70000000,1,3,1018.3
T000189,07-08-21,Outlet B,Monitor,127,269,34163,70000000,1,3,2323.084
T000190,07-09-21,Outlet C,Headphones,230,179,41170,70000000,1,4,2799.56
T000190,07-09-21,Outlet C,Notebook 3 Pro,12,720,8640,70000000,1,4,587.52
T000190,07-09-21,Outlet C,Notebook 3,63,560,35280,70000000,1,4,2399.04
T000190,07-09-21,Outlet C,Monitor,243,269,65367,70000000,1,4,4444.956
T000191,07-10-21,Outlet A,Notebook 3 Pro,128,720,92160,70000000,1,4,6266.88
T000191,07-10-21,Outlet A,Mouse,83,599,49717,70000000,1,4,3380.756
T000191,07-10-21,Outlet A,Monitor,120,269,32280,70000000,1,4,2195.04
T000191,07-10-21,Outlet A,Notebook 3,119,560,66640,70000000,1,4,4531.52
T000192,07-11-21,Outlet B,Notebook 3 Pro,107,720,77040,70000000,0,3,5238.72
T000192,07-11-21,Outlet B,Mouse,176,599,105424,70000000,0,3,7168.832
T000192,07-11-21,Outlet B,Monitor,116,269,31204,70000000,0,3,2121.872
T000193,07-12-21,Outlet B,Notebook 3,23,560,12880,70000000,1,2,875.84
T000193,07-12-21,Outlet B,Monitor,126,269,33894,70000000,1,2,2304.792
T000194,13-07-21,Outlet A,Headphones,33,179,5907,70000000,1,4,401.676
T000194,13-07-21,Outlet A,Notebook 3 Pro,213,720,153360,70000000,1,4,10428.48
T000194,13-07-21,Outlet A,Mouse,100,599,59900,70000000,1,4,4073.2
T000194,13-07-21,Outlet A,Keyboard,205,899,184295,70000000,1,4,12532.06
T000195,14-07-21,Outlet C,Keyboard,28,899,25172,70000000,1,3,1711.696
T000195,14-07-21,Outlet C,Mouse,46,599,27554,70000000,1,3,1873.672
T000195,14-07-21,Outlet C,Monitor,159,269,42771,70000000,1,3,2908.428
T000196,15-07-21,Outlet B,Headphones,182,179,32578,70000000,1,3,2215.304
T000196,15-07-21,Outlet B,Keyboard,180,899,161820,70000000,1,3,11003.76
T000196,15-07-21,Outlet B,Notebook 3 Pro,200,720,144000,70000000,1,3,9792
T000197,16-07-21,Outlet C,Notebook 3 Pro,10,720,7200,70000000,1,2,489.6
T000197,16-07-21,Outlet C,Notebook 3,44,560,24640,70000000,1,2,1675.52
T000198,17-07-21,Outlet A,Keyboard,1,899,899,70000000,1,4,61.132
T000198,17-07-21,Outlet A,Notebook 3 Pro,227,720,163440,70000000,1,4,11113.92
T000198,17-07-21,Outlet A,Notebook 3,153,560,85680,70000000,1,4,5826.24
T000198,17-07-21,Outlet A,Headphones,58,179,10382,70000000,1,4,705.976
T000199,18-07-21,Outlet A,Headphones,132,179,23628,70000000,0,3,1606.704
T000199,18-07-21,Outlet A,Keyboard,192,899,172608,70000000,0,3,11737.344
T000199,18-07-21,Outlet A,Notebook 3,193,560,108080,70000000,0,3,7349.44
T000200,19-07-21,Outlet A,Keyboard,68,899,61132,70000000,0,4,4156.976
T000200,19-07-21,Outlet A,Notebook 3,196,560,109760,70000000,0,4,7463.68
T000200,19-07-21,Outlet A,Mouse,178,599,106622,70000000,0,4,7250.296
T000200,19-07-21,Outlet A,Notebook 3 Pro,203,720,146160,70000000,0,4,9938.88
T000201,20-07-21,Outlet A,Notebook 3 Pro,244,720,175680,70000000,1,3,11946.24
T000201,20-07-21,Outlet A,Mouse,53,599,31747,70000000,1,3,2158.796
T000201,20-07-21,Outlet A,Notebook 3,148,560,82880,70000000,1,3,5635.84
