Sales_ID,Date,Outlets,Product,Quantity,Total,Target,Count_of_Products,Net Profit,Upsell
T000200,19-07-21,Outlet A,"['Keyboard', 'Notebook 3', 'Mouse', 'Notebook 3 Pro']","[68, 196, 178, 203]",423674,70000000,4,28809.832,0
T000201,20-07-21,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Notebook 3']","[244, 53, 148]",290307,70000000,3,19740.876,1
T000202,21-07-21,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[241, 142, 25]",159379,70000000,3,10837.772,1
T000203,22-07-21,Outlet A,"['Headphones', 'Keyboard']","[91, 167]",166422,70000000,2,11316.696,0
T000204,23-07-21,Outlet A,"['Headphones', 'Keyboard']","[168, 61]",84911,70000000,2,5773.948,1
T000205,24-07-21,Outlet B,"['Notebook 3 Pro', 'Notebook 3', 'Mouse', 'Monitor']","[90, 221, 210, 85]",337215,70000000,4,22930.62,1
T000206,25-07-21,Outlet B,"['Headphones', 'Keyboard', 'Monitor']","[238, 40, 214]",136128,70000000,3,9256.704,1
T000207,26-07-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[47, 202, 36]",163537,70000000,3,11120.516,0
T000208,27-07-21,Outlet B,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[248, 231, 103]",435481,70000000,3,29612.708,1
T000209,28-07-21,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[231, 44, 61, 242]",180163,70000000,4,12251.084,0
T000210,29-07-21,Outlet C,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[23, 233, 56]",200564,70000000,3,13638.352,1
T000211,30-07-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[148, 80, 176]",131436,70000000,3,8937.648,1
T000212,31-07-21,Outlet A,"['Headphones', 'Mouse', 'Monitor']","[28, 146, 91]",116945,70000000,3,7952.26,1
T000213,01-08-21,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[77, 226, 42, 160]",322281,70000000,4,21915.108,1
T000214,02-08-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[229, 210, 62, 180]",330129,70000000,4,22448.772,1
T000215,03-08-21,Outlet C,"['Mouse', 'Notebook 3', 'Monitor']","[50, 85, 43]",89117,70000000,3,6059.956,1
T000216,04-08-21,Outlet C,"['Keyboard', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[30, 166, 230, 45]",214200,70000000,4,14565.6,0
T000217,05-08-21,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Mouse']","[23, 42, 241]",184439,70000000,3,12541.852,1
T000218,06-08-21,Outlet B,"['Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[179, 187, 35]",290841,70000000,3,19777.188,0
T000219,07-08-21,Outlet C,"['Keyboard', 'Mouse', 'Monitor']","[156, 221, 158]",315125,70000000,3,21428.5,0
T000220,08-08-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[247, 123, 241]",277132,70000000,3,18844.976,1
T000221,09-08-21,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[1, 81, 214]",169258,70000000,3,11509.544,1
T000222,10-08-21,Outlet B,"['Keyboard', 'Mouse', 'Notebook 3']","[198, 25, 108]",253457,70000000,3,17235.076,1
T000223,11-08-21,Outlet C,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[9, 190, 241, 165]",333635,70000000,4,22687.18,1
T000224,12-08-21,Outlet B,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[213, 138, 56, 207]",251416,70000000,4,17096.288,1
T000225,13-08-21,Outlet A,"['Mouse', 'Monitor', 'Notebook 3']","[83, 134, 218]",207843,70000000,3,14133.324,0
T000226,14-08-21,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[22, 7, 245]",89603,70000000,3,6093.004,1
T000227,15-08-21,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[198, 155, 235, 142]",316840,70000000,4,21545.12,1
T000228,16-08-21,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Notebook 3']","[34, 129, 137]",178471,70000000,3,12136.028,1
T000229,17-08-21,Outlet C,"['Notebook 3', 'Monitor']","[23, 77]",33593,70000000,2,2284.324,1
T000230,18-08-21,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Mouse']","[74, 246, 112, 205]",419915,70000000,4,28554.22,1
T000231,19-08-21,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Mouse']","[47, 132, 113]",204980,70000000,3,13938.64,1
T000232,20-08-21,Outlet A,"['Headphones', 'Monitor', 'Mouse', 'Notebook 3']","[85, 147, 152, 138]",223086,70000000,4,15169.848,1
T000233,21-08-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Keyboard']","[139, 246, 29]",228072,70000000,3,15508.896,1
T000234,22-08-21,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Notebook 3']","[183, 177, 192]",345303,70000000,3,23480.604,1
T000235,23-08-21,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Notebook 3']","[210, 208, 117]",341312,70000000,3,23209.216,1
T000236,24-08-21,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[195, 44, 173, 124]",204697,70000000,4,13919.396,1
T000237,25-08-21,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Mouse']","[186, 150, 9, 199]",399455,70000000,4,27162.94,0
T000238,26-08-21,Outlet C,"['Keyboard', 'Mouse', 'Notebook 3', 'Monitor']","[122, 143, 167, 163]",332702,70000000,4,22623.736,1
T000239,27-08-21,Outlet B,"['Headphones', 'Monitor']","[153, 243]",92754,70000000,2,6307.272,0
T000240,28-08-21,Outlet A,"['Headphones', 'Keyboard', 'Mouse']","[124, 25, 132]",123739,70000000,3,8414.252,1
T000241,29-08-21,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[104, 127, 216, 136]",342480,70000000,4,23288.64,0
T000242,30-08-21,Outlet A,"['Keyboard', 'Monitor']","[183, 183]",213744,70000000,2,14534.592,1
T000243,31-08-21,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[160, 163, 128, 108]",275909,70000000,4,18761.812,0
T000244,01-09-21,Outlet A,"['Keyboard', 'Mouse']","[239, 136]",296325,70000000,2,20150.1,1
T000245,02-09-21,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[111, 129, 194, 9]",250960,70000000,4,17065.28,1
T000246,03-09-21,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3']","[34, 164, 166, 170]",348156,70000000,4,23674.608,1
T000247,04-09-21,Outlet B,"['Keyboard', 'Monitor', 'Notebook 3 Pro']","[101, 122, 125]",213617,70000000,3,14525.956,1
T000248,05-09-21,Outlet C,"['Headphones', 'Keyboard', 'Monitor']","[104, 247, 106]",269183,70000000,3,18304.444,1
T000249,06-09-21,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[189, 83, 184, 223]",271475,70000000,4,18460.3,1
T000250,07-09-21,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[53, 222, 165, 64]",285378,70000000,4,19405.704,1
T000251,08-09-21,Outlet B,"['Mouse', 'Notebook 3']","[52, 233]",161628,70000000,2,10990.704,1
T000252,09-09-21,Outlet B,"['Monitor', 'Mouse', 'Notebook 3', 'Notebook 3 Pro']","[106, 30, 114, 203]",256484,70000000,4,17440.912,1
T000253,10-09-21,Outlet B,"['Headphones', 'Notebook 3', 'Monitor']","[128, 243, 91]",183471,70000000,3,12476.028,0
T000254,11-09-21,Outlet B,"['Headphones', 'Mouse', 'Monitor']","[56, 239, 120]",185465,70000000,3,12611.62,0
T000255,12-09-21,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[121, 119, 137]",256780,70000000,3,17461.04,1
T000256,13-09-21,Outlet C,"['Notebook 3 Pro', 'Monitor']","[97, 169]",115301,70000000,2,7840.468,1
T000257,14-09-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Keyboard', 'Monitor']","[180, 96, 90, 198]",235512,70000000,4,16014.816,1
T000258,15-09-21,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[233, 207, 121, 41]",442015,70000000,4,30057.02,1
T000259,16-09-21,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[15, 61, 202, 136]",243763,70000000,4,16575.884,1
T000260,17-09-21,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[104, 106, 85]",157105,70000000,3,10683.14,1
T000261,18-09-21,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[15, 170, 186, 64]",276891,70000000,4,18828.588,0
T000262,19-09-21,Outlet B,"['Headphones', 'Mouse', 'Notebook 3']","[93, 136, 93]",150191,70000000,3,10212.988,1
T000263,20-09-21,Outlet C,"['Headphones', 'Mouse', 'Notebook 3']","[206, 147, 92]",176447,70000000,3,11998.396,1
T000264,21-09-21,Outlet A,"['Headphones', 'Mouse', 'Notebook 3', 'Notebook 3 Pro']","[193, 153, 90, 183]",308354,70000000,4,20968.072,1
T000265,22-09-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[61, 236, 19]",185950,70000000,3,12644.6,1
T000266,23-09-21,Outlet B,"['Headphones', 'Notebook 3 Pro']","[63, 91]",76797,70000000,2,5222.196,1
T000267,24-09-21,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Mouse', 'Monitor']","[147, 70, 161, 198]",294741,70000000,4,20042.388,1
T000268,25-09-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[51, 197, 93]",175986,70000000,3,11967.048,0
T000269,26-09-21,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[118, 15, 244]",253522,70000000,3,17239.496,1
T000270,27-09-21,Outlet A,"['Headphones', 'Mouse', 'Monitor']","[52, 59, 156]",86613,70000000,3,5889.684,1
T000271,28-09-21,Outlet B,"['Keyboard', 'Monitor', 'Notebook 3 Pro']","[124, 217, 50]",205849,70000000,3,13997.732,1
T000272,29-09-21,Outlet A,"['Headphones', 'Monitor']","[215, 1]",38754,70000000,2,2635.272,1
T000273,30-09-21,Outlet B,"['Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[195, 141, 222]",414105,70000000,3,28159.14,1
T000274,01-10-21,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[39, 169, 54]",143837,70000000,3,9780.916,1
T000275,02-10-21,Outlet C,"['Notebook 3 Pro', 'Mouse']","[182, 141]",215499,70000000,2,14653.932,1
T000276,03-10-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Keyboard', 'Monitor']","[224, 181, 163, 153]",358110,70000000,4,24351.48,0
T000277,04-10-21,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Keyboard']","[239, 235, 178]",372003,70000000,3,25296.204,1
T000278,05-10-21,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[231, 149, 34, 14]",172761,70000000,4,11747.748,1
T000279,06-10-21,Outlet B,"['Headphones', 'Monitor']","[58, 107]",39165,70000000,2,2663.22,1
T000280,07-10-21,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[60, 7, 25]",54118,70000000,3,3680.024,1
T000281,08-10-21,Outlet C,"['Headphones', 'Mouse', 'Monitor', 'Notebook 3']","[184, 211, 160, 16]",211325,70000000,4,14370.1,1
T000282,09-10-21,Outlet B,"['Headphones', 'Keyboard', 'Mouse']","[26, 197, 249]",330908,70000000,3,22501.744,0
T000283,10-10-21,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[68, 247, 66, 48]",251766,70000000,4,17120.088,1
T000284,11-10-21,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[235, 76, 143]",292292,70000000,3,19875.856,1
T000285,12-10-21,Outlet C,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[202, 134, 81]",323438,70000000,3,21993.784,1
T000286,13-10-21,Outlet A,"['Notebook 3 Pro', 'Notebook 3']","[51, 120]",103920,70000000,2,7066.56,0
T000287,14-10-21,Outlet B,"['Keyboard', 'Mouse', 'Monitor']","[87, 30, 80]",117703,70000000,3,8003.804,1
T000288,15-10-21,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[180, 64, 233]",230613,70000000,3,15681.684,1
T000289,16-10-21,Outlet A,"['Headphones', 'Notebook 3 Pro']","[46, 84]",68714,70000000,2,4672.552,1
T000290,17-10-21,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3']","[107, 18, 204]",149575,70000000,3,10171.1,0
T000291,18-10-21,Outlet B,"['Headphones', 'Keyboard', 'Monitor']","[24, 47, 93]",71566,70000000,3,4866.488,1
T000292,19-10-21,Outlet A,"['Headphones', 'Mouse', 'Monitor']","[226, 56, 11]",76957,70000000,3,5233.076,1
T000293,20-10-21,Outlet B,"['Headphones', 'Monitor']","[157, 186]",78137,70000000,2,5313.316,1
T000294,21-10-21,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[45, 135, 2, 150]",170890,70000000,4,11620.52,1
T000295,22-10-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[200, 27, 217]",176760,70000000,3,12019.68,1
T000296,23-10-21,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[96, 213, 96, 20]",302548,70000000,4,20573.264,1
T000297,24-10-21,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[222, 213, 83]",301447,70000000,3,20498.396,1
T000298,25-10-21,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[216, 238, 103]",364453,70000000,3,24782.804,1
T000299,26-10-21,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[115, 110, 208]",200352,70000000,3,13623.936,0
T000300,27-10-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[201, 154, 224]",281035,70000000,3,19110.38,1
T000301,28-10-21,Outlet B,"['Headphones', 'Keyboard', 'Monitor']","[206, 54, 53]",99677,70000000,3,6778.036,1
T000302,29-10-21,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[187, 73, 168, 51]",213451,70000000,4,14514.668,0
T000303,30-10-21,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Mouse']","[141, 180, 37, 99]",267080,70000000,4,18161.44,1
T000304,31-10-21,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[164, 167, 60]",227740,70000000,3,15486.32,1
T000305,01-11-21,Outlet A,"['Headphones', 'Mouse', 'Monitor']","[82, 61, 159]",93988,70000000,3,6391.184,1
T000306,02-11-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[138, 141, 92]",181330,70000000,3,12330.44,1
T000307,03-11-21,Outlet A,"['Headphones', 'Keyboard', 'Monitor']","[112, 56, 26]",77386,70000000,3,5262.248,1
T000308,04-11-21,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[51, 180, 214]",202106,70000000,3,13743.208,1
T000309,05-11-21,Outlet C,"['Headphones', 'Mouse', 'Monitor']","[240, 88, 165]",140057,70000000,3,9523.876,1
T000310,06-11-21,Outlet A,"['Mouse', 'Monitor']","[220, 29]",139581,70000000,2,9491.508,1
T000311,07-11-21,Outlet B,"['Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[43, 166, 173]",256177,70000000,3,17420.036,1
T000312,08-11-21,Outlet A,"['Keyboard', 'Mouse']","[247, 113]",289740,70000000,2,19702.32,0
T000313,09-11-21,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3']","[7, 124, 8, 214]",237361,70000000,4,16140.548,1
T000314,10-11-21,Outlet C,"['Notebook 3 Pro', 'Monitor']","[120, 161]",129709,70000000,2,8820.212,1
T000315,11-11-21,Outlet B,"['Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[64, 205, 191]",309856,70000000,3,21070.208,1
T000316,12-11-21,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[191, 245, 2, 105]",283887,70000000,4,19304.316,0
T000317,13-11-21,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[18, 102, 209]",133501,70000000,3,9078.068,0
T000318,14-11-21,Outlet C,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3']","[37, 3, 9, 185]",118311,70000000,4,8045.148,1
T000319,15-11-21,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Notebook 3']","[179, 44, 94]",207876,70000000,3,14135.568,1
T000320,16-11-21,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[125, 144, 140, 153]",245612,70000000,4,16701.616,0
T000321,17-11-21,Outlet C,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[132, 162, 94]",217364,70000000,3,14780.752,1
T000322,18-11-21,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3']","[215, 3, 167]",134702,70000000,3,9159.736,1
T000323,19-11-21,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Monitor']","[131, 53, 193]",207846,70000000,3,14133.528,0
T000324,20-11-21,Outlet A,"['Mouse', 'Notebook 3', 'Monitor']","[194, 71, 67]",173989,70000000,3,11831.252,0
T000325,21-11-21,Outlet A,"['Keyboard', 'Mouse', 'Monitor', 'Notebook 3']","[215, 63, 202, 158]",373840,70000000,4,25421.12,1
T000326,22-11-21,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[12, 172, 159]",223668,70000000,3,15209.424,1
T000327,23-11-21,Outlet A,"['Notebook 3 Pro', 'Monitor']","[151, 60]",124860,70000000,2,8490.48,1
T000328,24-11-21,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[102, 232, 173]",282178,70000000,3,19188.104,1
T000329,25-11-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[133, 190, 32]",179775,70000000,3,12224.7,1
T000330,26-11-21,Outlet C,"['Headphones', 'Monitor']","[7, 225]",61778,70000000,2,4200.904,1
T000331,27-11-21,Outlet A,"['Monitor', 'Mouse', 'Notebook 3']","[222, 8, 97]",118830,70000000,3,8080.44,1
T000332,28-11-21,Outlet A,"['Keyboard', 'Monitor']","[234, 99]",236997,70000000,2,16115.796,0
T000333,29-11-21,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[192, 47, 135]",282048,70000000,3,19179.264,1
T000334,30-11-21,Outlet A,"['Notebook 3 Pro', 'Notebook 3']","[179, 212]",247600,70000000,2,16836.8,1
T000335,01-12-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[238, 159, 119]",223722,70000000,3,15213.096,1
T000336,02-12-21,Outlet A,"['Headphones', 'Mouse', 'Notebook 3', 'Monitor']","[108, 235, 201, 215]",330492,70000000,4,22473.456,1
T000337,03-12-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[113, 27, 232, 146]",217909,70000000,4,14817.812,1
T000338,04-12-21,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Mouse']","[58, 86, 30]",107890,70000000,3,7336.52,1
T000339,05-12-21,Outlet A,"['Mouse', 'Notebook 3', 'Monitor']","[109, 114, 224]",189387,70000000,3,12878.316,1
T000340,06-12-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Keyboard']","[89, 226, 140]",304511,70000000,3,20706.748,1
T000341,07-12-21,Outlet C,"['Notebook 3 Pro', 'Monitor']","[72, 231]",113979,70000000,2,7750.572,1
T000342,08-12-21,Outlet A,"['Headphones', 'Keyboard']","[31, 65]",63984,70000000,2,4350.912,1
T000343,09-12-21,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3']","[72, 87, 108]",151581,70000000,3,10307.508,1
T000344,10-12-21,Outlet A,"['Headphones', 'Keyboard', 'Monitor']","[79, 176, 64]",189581,70000000,3,12891.508,1
T000345,11-12-21,Outlet B,"['Keyboard', 'Mouse', 'Monitor']","[75, 211, 216]",251918,70000000,3,17130.424,1
T000346,12-12-21,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor']","[111, 132, 241]",238538,70000000,3,16220.584,0
T000347,13-12-21,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Monitor']","[196, 92, 83]",264771,70000000,3,18004.428,1
T000348,14-12-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[170, 183, 102, 174]",320728,70000000,4,21809.504,1
T000349,15-12-21,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[54, 68, 122]",177118,70000000,3,12044.024,0
T000350,16-12-21,Outlet C,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[59, 140, 135]",157195,70000000,3,10689.26,1
T000351,17-12-21,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3']","[227, 187, 47, 1]",237459,70000000,4,16147.212,1
T000352,18-12-21,Outlet C,"['Headphones', 'Keyboard', 'Monitor', 'Notebook 3 Pro']","[55, 234, 102, 62]",292289,70000000,4,19875.652,1
T000353,19-12-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[27, 47, 60]",72273,70000000,3,4914.564,1
T000354,20-12-21,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[64, 145, 14]",96422,70000000,3,6556.696,1
T000355,21-12-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Keyboard']","[130, 208, 226, 137]",431567,70000000,4,29346.556,1
T000356,22-12-21,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[58, 165, 21]",156626,70000000,3,10650.568,0
T000357,23-12-21,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[233, 109, 22]",234718,70000000,3,15960.824,1
T000358,24-12-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[97, 43, 14]",56709,70000000,3,3856.212,1
T000359,25-12-21,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[242, 210, 77]",411878,70000000,3,28007.704,1
T000360,26-12-21,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[224, 139, 34, 193]",212459,70000000,4,14447.212,1
T000361,27-12-21,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[221, 144, 205]",300521,70000000,3,20435.428,1
T000362,28-12-21,Outlet A,"['Headphones', 'Notebook 3']","[184, 86]",81096,70000000,2,5514.528,1
T000363,29-12-21,Outlet C,"['Keyboard', 'Notebook 3', 'Mouse']","[208, 7, 16]",200496,70000000,3,13633.728,1
T000364,30-12-21,Outlet A,"['Headphones', 'Mouse', 'Notebook 3', 'Monitor']","[53, 183, 126, 181]",238353,70000000,4,16208.004,1
T000365,31-12-21,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Keyboard']","[94, 16, 179, 126]",248841,70000000,4,16921.188,1
T000366,01-01-22,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[126, 191, 192, 246]",375445,75000000,4,25530.26,1
T000367,02-01-22,Outlet B,"['Keyboard', 'Monitor']","[225, 27]",209538,75000000,2,14248.584,1
T000368,03-01-22,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor']","[195, 90, 72]",245073,75000000,3,16664.964,1
T000369,04-01-22,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor']","[71, 149, 189]",198110,75000000,3,13471.48,1
T000370,05-01-22,Outlet B,"['Notebook 3 Pro', 'Notebook 3', 'Mouse']","[9, 229, 205]",257515,75000000,3,17511.02,1
T000371,06-01-22,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[131, 208, 66]",190963,75000000,3,12985.484,1
T000372,07-01-22,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Headphones', 'Monitor']","[191, 47, 155, 115]",264229,75000000,4,17967.572,1
T000373,08-01-22,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[75, 231, 233, 112]",340353,75000000,4,23144.004,0
T000374,09-01-22,Outlet B,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[174, 186, 197]",282433,75000000,3,19205.444,1
T000375,10-01-22,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3', 'Monitor']","[116, 196, 234, 51]",366447,75000000,4,24918.396,1
T000376,11-01-22,Outlet B,"['Headphones', 'Keyboard']","[74, 249]",237097,75000000,2,16122.596,1
T000377,12-01-22,Outlet A,"['Headphones', 'Keyboard', 'Mouse']","[234, 170, 120]",266596,75000000,3,18128.528,1
T000378,13-01-22,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[216, 243, 110]",330667,75000000,3,22485.356,1
T000379,14-01-22,Outlet C,"['Keyboard', 'Mouse', 'Monitor', 'Notebook 3 Pro']","[121, 115, 86, 103]",274958,75000000,4,18697.144,1
T000380,15-01-22,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[107, 7, 103, 191]",133252,75000000,4,9061.136,1
T000381,16-01-22,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[177, 79, 102, 210]",206151,75000000,4,14018.268,1
T000382,17-01-22,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[42, 212, 193]",275765,75000000,3,18752.02,0
T000383,18-01-22,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[201, 204, 168]",340131,75000000,3,23128.908,1
T000384,19-01-22,Outlet B,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[59, 127, 158]",156102,75000000,3,10614.936,1
